Order Year,Order Month,Order Quarter,Region,Product Category,Product_Group,Price_Tier,Sales,Quantity,Discount,Profit,Profit Margin,Shipping Cost,Browsing Time (min),Average_Order_Value,Discount_Level,Profit_Margin_Level,LTV_Proxy,Education_Level,Is_Holiday_Season,Purchase_Frequency,Season
2024,1,Q1,西北,食品,产品7,中价,990.90649890296,7,0.1431144675538063,282.48374487181127,12.859252945491566,49.57393572877181,31.38939267930377,141.55807127185145,中等折扣,中利润,1118.3296720502065,高等教育,True,高频,冬
2024,4,Q2,西北,服装,产品4,低价,2208.6980086237822,8,0.2504698285093174,84.45000847517444,43.19560637491283,41.07863375805923,38.08263882901288,276.0872510779728,高折扣,超高利润,3162.7585064394493,高等教育,False,中频,春
2024,10,Q4,西北,家居,产品19,低价,910.9488958519124,2,0.2267659138703449,710.7061385788577,18.418769504401947,38.67245691144689,22.187735698649277,455.4744479259562,高折扣,中利润,1078.7344732817708,高等教育,False,低频,秋
2024,6,Q2,华南,服装,产品42,低价,3562.360232071667,9,0.1450206709569012,488.18173699289486,31.93539575712395,40.73272816472397,24.38123889809126,395.8178035635185,中等折扣,超高利润,4700.0140704781525,其他,False,中频,夏
2024,7,Q3,西北,家居,产品30,低价,2723.204063502118,5,0.0334907788188184,897.5392084494048,27.627937789958903,48.60152931734341,14.320893100734228,544.6408127004236,低折扣,高利润,3475.5691880601166,高等教育,True,中频,夏
2023,2,Q1,华南,食品,产品31,中价,3213.084398870773,9,0.0346208877943224,982.8532482352098,7.33469349172965,30.79745099389416,22.76319266484142,357.0093776523081,低折扣,低利润,3448.754291158528,其他,True,高频,冬
2024,6,Q2,华东,电子产品,产品35,中价,1062.786138085435,5,0.2404618382157226,405.1182570689819,47.40051737710248,14.910974483128726,6.807251912545917,212.557227617087,高折扣,超高利润,1566.5522661500577,高等教育,False,中频,夏
2024,7,Q3,华东,服装,产品21,低价,1137.5547240568555,7,0.15881718640426,421.2846260970642,28.72516902127175,43.79943383389576,43.05655650605157,162.50781772240794,中等折扣,高利润,1464.319241251649,高等教育,True,高频,夏
2022,10,Q4,华东,服装,产品31,低价,303.3368949985412,9,0.1444767420658087,413.8829761836692,19.62759395263169,38.42288282543406,36.21586876089024,33.704099444282356,中等折扣,中利润,362.8746290573756,高等教育,False,低频,秋
2023,10,Q4,华北,服装,产品19,低价,1678.1309224590757,4,0.2041700524082145,331.30856863361686,12.115695633488071,23.643874055037788,30.39081467617613,419.5327306147689,高折扣,中利润,1881.448157355663,高等教育,False,低频,秋
2023,2,Q1,华北,家居,产品31,低价,2842.7488405350077,2,0.257652475024278,783.8702267887335,20.23369856270761,26.31062743585909,24.680552354113733,1421.3744202675039,高折扣,高利润,3417.9420718237266,高等教育,True,低频,冬
2023,2,Q1,西南,食品,产品32,中价,4303.881078586911,9,0.1886619433239915,761.4058048658204,5.923022136052528,23.506357931549108,35.85544199403044,478.209008731879,中等折扣,低利润,4558.8009075809905,高等教育,True,低频,冬
2024,10,Q4,西南,服装,产品2,低价,3367.9444925475354,2,0.2288543707039437,483.8584218450196,21.3601169906734,46.84739721030518,22.76931854177539,1683.9722462737677,高折扣,高利润,4087.34137633663,高等教育,False,中频,秋
2024,7,Q3,西南,服装,产品10,低价,2233.441984658782,3,0.229581157235087,54.21460421510976,28.91686672870272,20.45892251742324,14.19885195879943,744.4806615529274,高折扣,高利润,2879.2834268254546,高等教育,True,低频,夏
2024,12,Q4,华北,电子产品,产品2,中价,4770.288560531275,2,0.1068784346378877,316.4637084979427,44.23398106329251,48.35679253952776,8.05646634733357,2385.1442802656375,中等折扣,超高利润,6880.377099061087,其他,True,高频,冬
2022,1,Q1,华北,电子产品,产品2,中价,3624.301482821576,3,0.0822249586922987,299.38001608928914,35.93184879640089,45.96222970642774,29.49376590727952,1208.1004942738587,低折扣,超高利润,4926.580011554741,高等教育,True,中频,冬
2024,8,Q3,西南,食品,产品24,中价,4657.809494026495,6,0.2403492201525476,812.9763737382558,10.021204090995862,33.3734514011678,41.89473278116662,776.3015823377491,高折扣,中利润,5124.578089592672,高等教育,True,低频,夏
2022,11,Q4,西南,食品,产品17,中价,2685.181069033612,3,0.113153637535273,96.69981768201298,11.648584599708249,31.09197978950336,7.759216354191452,895.0603563445374,中等折扣,中利润,2997.966657515343,中等教育,False,中频,秋
2023,3,Q1,西北,美妆,产品32,高价,1368.630946486384,8,0.2710008019568115,807.6186252522771,24.26555155182686,21.654017603148688,8.920793982235498,171.078868310798,高折扣,高利润,1700.7367943602933,高等教育,False,中频,春
2024,11,Q4,西南,电子产品,产品16,中价,358.8507631871377,6,0.0209072090190358,672.4918156771515,13.806848823745453,5.825227505479244,20.078665470019544,59.80846053118962,低折扣,中利润,408.39674556324263,中等教育,False,高频,秋
2022,6,Q2,西北,美妆,产品16,高价,3657.815772270868,7,0.0174652536226018,735.1170445391448,6.253239991224008,10.743043380698897,36.50357130846631,522.5451103244097,低折扣,低利润,3886.547770947809,高等教育,False,低频,夏
2022,9,Q3,华南,家居,产品46,低价,694.3846902271172,1,0.2781012480304224,437.89105570917326,41.22566960531316,38.94040955072969,13.932600074746205,694.3846902271172,高折扣,超高利润,980.6494284100257,高等教育,False,低频,秋
2024,6,Q2,华北,美妆,产品39,高价,1583.598128532639,3,0.1945364742544304,682.9285380417406,5.878515681409736,26.21930569646744,12.172168685481235,527.866042844213,中等折扣,低利润,1676.6901928489413,中等教育,False,低频,夏
2023,9,Q3,西南,服装,产品31,低价,2709.107448631097,3,0.1138798069344996,612.9386552598467,42.38103223391063,11.742716038458564,28.27851682436469,903.0358162103657,中等折扣,超高利润,3857.2551496867163,其他,False,中频,秋
2023,7,Q3,华北,美妆,产品43,高价,2865.6412801207634,2,0.2265181244448548,771.2903932763431,11.484678336483473,16.878238435934193,24.567050402470603,1432.8206400603817,高折扣,中利润,3194.7509634201206,中等教育,True,中频,夏
2023,9,Q3,华北,食品,产品24,中价,3042.8576652369666,7,0.2016980429980923,452.3021361235696,48.86052848632023,47.652660493114986,3.649696035590396,434.6939521767095,高折扣,超高利润,4529.614001558253,其他,False,中频,秋
2022,2,Q1,华北,家居,产品1,低价,914.6511187135332,9,0.1593603140458788,478.0973686473394,32.17432603217856,21.52097758896193,4.585559001608168,101.62790207928145,中等折扣,超高利润,1208.9339517053938,高等教育,True,低频,冬
2022,12,Q4,华南,服装,产品11,低价,1960.713283626079,4,0.0296620027987954,647.140460512422,38.074233723345294,45.84568753486191,29.292571128129712,490.17832090651973,低折扣,超高利润,2707.23984187855,高等教育,True,中频,冬
2022,8,Q3,华东,美妆,产品21,高价,3124.251712873137,5,0.2436538761878254,116.99671872972442,9.97176325856292,18.708612453210957,21.4654383625023,624.8503425746273,高折扣,低利润,3435.7946972824434,中等教育,True,中频,夏
2022,8,Q3,西南,家居,产品4,低价,4852.112436705545,3,0.2598069572041874,441.8820038806741,43.7946833053166,29.44490424652224,43.72299642992247,1617.3708122351818,高折扣,超高利润,6977.079711978619,高等教育,True,中频,夏
2023,2,Q1,华东,家居,产品7,低价,3665.3925747284743,9,0.0516506065657947,972.2313368072076,42.76365542921923,5.921468751298905,30.855382072122847,407.26584163649716,低折扣,超高利润,5232.848425513546,高等教育,True,低频,冬
2024,12,Q4,华东,服装,产品26,低价,4620.758409760393,4,0.25515349559312,47.17679685944516,34.384672919377294,28.484379966810963,1.443241127702184,1155.1896024400983,高折扣,超高利润,6209.591075351124,中等教育,True,中频,冬
2022,4,Q2,华东,美妆,产品47,高价,3834.839085739468,5,0.2633541933049692,322.8446756377299,27.60236890679243,33.66239047747836,22.16482631122032,766.9678171478936,高折扣,高利润,4893.345517167142,高等教育,False,中频,春
2022,11,Q4,华北,家居,产品12,低价,2999.413147572762,1,0.1648285836865548,320.96872089847705,37.46701279092526,15.543729470173004,19.2357091415611,2999.413147572762,中等折扣,超高利润,4123.203655226543,高等教育,False,中频,秋
2023,7,Q3,西北,家居,产品31,低价,1040.914508768088,2,0.1968537108668061,637.1294780434149,5.266769690159517,31.052172929241067,5.695409839725823,520.457254384044,中等折扣,低利润,1095.7370786163583,高等教育,True,低频,夏
2024,11,Q4,华北,电子产品,产品17,中价,3366.759694273314,9,0.1146711960043474,114.7423558298985,31.659833992930675,34.12254974229435,41.62118877837637,374.08441047481267,中等折扣,超高利润,4432.670224421146,高等教育,False,低频,秋
2024,4,Q2,华北,家居,其他,低价,3154.5598732035446,2,0.0845374942527798,632.2585905700726,43.13327607181565,35.909873527179045,36.42049715959584,1577.2799366017723,低折扣,超高利润,4515.224892163147,中等教育,False,高频,春
2023,4,Q2,华东,电子产品,产品11,中价,3052.098935240605,5,0.2165949440854934,104.08983824510322,21.060494922863967,39.93814949099464,11.123779970480085,610.419787048121,高折扣,高利润,3694.886076537738,高等教育,False,低频,春
2023,6,Q2,华北,美妆,产品28,高价,2499.95075314238,8,0.2585625447047424,104.0041109441477,9.873021041731256,19.010265931823746,12.263153389091876,312.4938441427975,高折扣,低利润,2746.7714170330464,其他,False,高频,夏
2024,10,Q4,华东,美妆,产品32,高价,2690.4173595474504,3,0.1962232658867242,730.9015236165974,23.93947623844428,30.54996303943452,2.408794346055842,896.8057865158167,中等折扣,高利润,3334.4891840512923,其他,False,高频,秋
2022,6,Q2,西北,美妆,产品1,高价,1738.76838287871,6,0.1534771831939647,330.8938220944684,37.71970020763281,49.171056339406746,14.055567869477802,289.794730479785,中等折扣,超高利润,2394.626604205665,其他,False,中频,夏
2024,10,Q4,西南,食品,产品47,中价,2644.632193947285,4,0.0476774300532514,977.6487182366104,9.828554466680265,45.41648767993208,26.72336839218756,661.1580484868213,低折扣,低利润,2904.5613095727554,高等教育,False,高频,秋
2023,3,Q1,华东,美妆,产品28,高价,1068.0239378245433,7,0.0160376137814454,46.97940707119938,14.27218520958005,47.86994426442649,19.5171090890134,152.57484826064905,低折扣,中利润,1220.454292313512,高等教育,False,中频,春
2022,9,Q3,西北,家居,产品42,低价,4045.354547065846,3,0.1337075370740239,450.6555970808142,11.639833107291498,22.376137933785717,43.64724040366596,1348.4515156886152,中等折扣,中利润,4516.227064942539,高等教育,False,中频,秋
2022,12,Q4,西南,服装,产品7,低价,1010.3070780236684,6,0.0148048691092263,122.0045782972834,40.86264900088512,40.41176476534978,3.4675274476015185,168.38451300394473,低折扣,超高利润,1423.1453131475787,高等教育,True,中频,冬
2023,10,Q4,华南,电子产品,产品2,中价,516.3348204583854,9,0.1708003895721675,357.86517709052754,7.830168010361907,32.89540782921565,27.022926991556467,57.370535606487266,中等折扣,低利润,556.7647043962775,其他,False,中频,秋
2023,11,Q4,华东,食品,产品42,中价,2237.605529150071,1,0.1148187573953313,998.24022610296,35.89639259514948,8.723078737800849,38.76561538231012,2237.605529150071,中等折扣,超高利润,3040.8251946245523,其他,False,中频,秋
2023,2,Q1,华东,美妆,产品24,高价,3325.706453579703,3,0.2271567359045908,889.9540866211465,21.49056143389361,42.079117512067945,22.152600146027797,1108.568817859901,高折扣,高利润,4040.4194420972135,高等教育,True,高频,冬
2024,6,Q2,华南,美妆,产品4,高价,2244.812442174353,2,0.091694549050855,57.84116476684294,39.01060592983861,35.46955743608141,1.1303597046574598,1122.4062210871764,低折扣,超高利润,3120.527377854976,其他,False,中频,夏
2024,12,Q4,华南,服装,产品44,低价,1456.095246561412,8,0.1778948102902296,567.6232853874266,48.397253845281696,13.951281178187006,11.683265992356109,182.0119058201765,中等折扣,超高利润,2160.8053592688193,高等教育,True,中频,冬
2022,7,Q3,华东,服装,产品19,低价,2835.03880106316,7,0.1613050565265301,651.3440817761914,10.154538481391704,8.58823508432576,15.24583492939051,405.00554300902286,中等折扣,中利润,3122.9239070795043,高等教育,True,低频,夏
2023,12,Q4,华南,食品,产品26,中价,1800.3114435197797,2,0.0014137276566723,217.4392777106244,19.147326848035632,42.66599587917488,43.503757760528345,900.1557217598898,低折扣,中利润,2145.0229598931005,高等教育,True,中频,冬
2022,9,Q3,华北,电子产品,产品11,中价,4671.051681620502,6,0.0217168194792931,153.65451766248574,41.455644247348566,8.550582327104047,41.118024400902776,778.508613603417,低折扣,超高利润,6607.466249362889,中等教育,False,低频,秋
2022,3,Q1,西南,美妆,产品40,高价,4620.961184057504,3,0.0871104637458061,905.337323318868,16.97712737230294,9.110923941489649,42.76350222473574,1540.3203946858348,低折扣,中利润,5405.467650099626,中等教育,False,高频,春
2022,10,Q4,西南,食品,产品43,中价,2561.621917863268,8,0.2646705243062295,969.1282770685428,14.68042686707184,24.233372955694183,37.33337213514661,320.2027397329085,高折扣,中利润,2937.6789501260687,中等教育,False,中频,秋
2022,3,Q1,西南,家居,产品11,低价,1706.6315706894668,3,0.0441044864699335,991.9739287464454,42.14200900410373,11.065902278876468,16.47250030101179,568.8771902298223,低折扣,超高利润,2425.8404008762986,中等教育,False,中频,春
2023,7,Q3,华北,家居,产品45,低价,3711.948828387532,9,0.2132682991381624,791.8641559972882,49.41870638026866,46.11513188492237,40.85856257223283,412.4387587097258,高折扣,超高利润,5546.34592087419,高等教育,True,高频,夏
2022,4,Q2,华南,食品,产品3,中价,279.89342306702656,1,0.2920099698456861,666.8670487112046,30.059626556658458,26.16277713184565,44.19411826123015,279.89342306702656,高折扣,超高利润,364.0283407976229,高等教育,False,中频,春
2023,8,Q3,西北,美妆,产品12,高价,2426.368129613891,5,0.2371702658073465,352.2729496710679,17.51219367500027,30.61179412945572,16.40313774009793,485.27362592277825,高折扣,中利润,2851.2784157403576,高等教育,True,中频,夏
2023,7,Q3,华南,食品,产品3,中价,1747.9846319246344,3,0.0728836085061131,179.6843292015049,22.935468272002428,46.76477402651393,12.464462503403752,582.6615439748781,低折扣,高利润,2148.8930925791874,高等教育,True,低频,夏
2024,5,Q2,华东,美妆,产品42,高价,4610.625837002518,6,0.2725095781239244,88.19079337256937,12.655864732262405,28.86184515372569,25.06431688241774,768.4376395004197,高折扣,中利润,5194.140406244298,其他,False,高频,春
2023,7,Q3,西南,服装,产品27,低价,158.81483363614444,2,0.027932146952517,696.3644938659771,39.28492755008386,20.91160156807933,9.23469647435292,79.40741681807222,低折扣,超高利润,221.20512596889,中等教育,True,低频,夏
2024,3,Q1,华南,食品,产品49,中价,2808.7928910199107,9,0.1404425825612207,786.8761810275647,39.80633080202456,40.87197976171243,2.435465741880729,312.0880990022123,中等折扣,超高利润,3926.8702807630457,高等教育,False,中频,春
2023,12,Q4,西北,美妆,产品2,高价,3729.251547226467,6,0.2662625723179241,828.1891159304303,44.38044465721225,24.92825888638448,42.616571529098266,621.5419245377445,高折扣,超高利润,5384.309966271541,高等教育,True,中频,冬
2023,2,Q1,华东,食品,产品49,中价,2476.588138867802,7,0.1923797127770609,914.6273532707606,6.197115361845374,19.331124152103744,41.73258782742245,353.7983055525432,中等折扣,低利润,2630.065162871219,中等教育,True,中频,冬
